"Map","Archetype","Hash","Kind","Ytyp","Asset","Texture","Physics","Status"
"chapadao","hash_3CB7FD18","HASH_3CB7FD18","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_3CB7FD18","hash_E2A0EDB7","hash_3CB7FD18","defined"
"chapadao","hash_F80FD4D2","HASH_F80FD4D2","direct","","[ydr]\casa150vb.ydr","","","matched"
"chapadao","hash_F80FD4D2","HASH_F80FD4D2","Drawable","[ydr]\barracoqs10.ytyp","hash_F80FD4D2","hash_29E5B098","hash_F80FD4D2","defined"
"chapadao","hash_F1D9AA98","HASH_F1D9AA98","direct","","[ydr]\casa99vb.ydr","","","matched"
"chapadao","hash_F1D9AA98","HASH_F1D9AA98","Drawable","[ydr]\barracoqs10.ytyp","hash_F1D9AA98","hash_29E5B098","hash_F1D9AA98","defined"
"chapadao","hash_813A95FF","HASH_813A95FF","direct","","[ydr]\qs52.ydr","","","matched"
"chapadao","hash_813A95FF","HASH_813A95FF","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_813A95FF","hash_DAC99FC2","hash_813A95FF","defined"
"chapadao","hash_183C687A","HASH_183C687A","direct","","[ydr]\casa104vb.ydr","","","matched"
"chapadao","hash_183C687A","HASH_183C687A","Drawable","[ydr]\barracoqs10.ytyp","hash_183C687A","hash_29E5B098","hash_183C687A","defined"
"chapadao","hash_AD1CFA57","HASH_AD1CFA57","direct","","[ydr]\qsbarraco57c.ydr","","","matched"
"chapadao","hash_AD1CFA57","HASH_AD1CFA57","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_AD1CFA57","hash_DAC99FC2","hash_AD1CFA57","defined"
"chapadao","hash_79073630","HASH_79073630","direct","","[ydr]\casa103vba.ydr","","","matched"
"chapadao","hash_79073630","HASH_79073630","Drawable","[ydr]\barracoqs10.ytyp","hash_79073630","hash_29E5B098","hash_79073630","defined"
"chapadao","hash_6F073AAF","HASH_6F073AAF","direct","","[ydr]\quebradashop38.ydr","","","matched"
"chapadao","hash_6F073AAF","HASH_6F073AAF","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_6F073AAF","hash_DAC99FC2","hash_6F073AAF","defined"
"chapadao","hash_0A0B69A1","HASH_0A0B69A1","direct","","[ydr]\quebradashop1e.ydr","","","matched"
"chapadao","hash_0A0B69A1","HASH_0A0B69A1","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_0A0B69A1","hash_5BD1F89C","hash_0A0B69A1","defined"
"chapadao","hash_449A0435","HASH_449A0435","direct","","[ydr]\casa109vb.ydr","","","matched"
"chapadao","hash_449A0435","HASH_449A0435","Drawable","[ydr]\barracoqs10.ytyp","hash_449A0435","hash_29E5B098","hash_449A0435","defined"
"chapadao","hash_64DF0D91","HASH_64DF0D91","direct","","[ydr]\qsbarraco35a.ydr","","","matched"
"chapadao","hash_64DF0D91","HASH_64DF0D91","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_64DF0D91","hash_DAC99FC2","hash_64DF0D91","defined"
"chapadao","hash_4AB3DA42","HASH_4AB3DA42","direct","","[ydr]\qsbarraco53.ydr","","","matched"
"chapadao","hash_4AB3DA42","HASH_4AB3DA42","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_4AB3DA42","hash_DAC99FC2","hash_4AB3DA42","defined"
"chapadao","hash_D82F41EF","HASH_D82F41EF","direct","","[ydr]\casa100vb.ydr","","","matched"
"chapadao","hash_D82F41EF","HASH_D82F41EF","Drawable","[ydr]\barracoqs10.ytyp","hash_D82F41EF","hash_29E5B098","hash_D82F41EF","defined"
"chapadao","hash_9C645E9E","HASH_9C645E9E","direct","","[ydr]\qsbarraco58a.ydr","","","matched"
"chapadao","hash_9C645E9E","HASH_9C645E9E","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_9C645E9E","hash_DAC99FC2","hash_9C645E9E","defined"
"chapadao","hash_54DD1196","HASH_54DD1196","unknown","","","","","native_or_missing"
"chapadao","hash_54B62149","HASH_54B62149","direct","","[ydr]\predinhovb2.ydr","","","matched"
"chapadao","hash_54B62149","HASH_54B62149","Drawable","[ydr]\barracoqs10.ytyp","hash_54B62149","hash_B77608F1","hash_54B62149","defined"
"chapadao","hash_13040022","HASH_13040022","direct","","[ydr]\quebradashop50.ydr","","","matched"
"chapadao","hash_13040022","HASH_13040022","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_13040022","hash_DAC99FC2","hash_13040022","defined"
"chapadao","hash_C64F675E","HASH_C64F675E","direct","","[ydr]\predinhovb2a.ydr","","","matched"
"chapadao","hash_C64F675E","HASH_C64F675E","Drawable","[ydr]\barracoqs10.ytyp","hash_C64F675E","hash_B77608F1","hash_C64F675E","defined"
"chapadao","hash_DEB89828","HASH_DEB89828","direct","","[ydr]\predinhovb2b.ydr","","","matched"
"chapadao","hash_DEB89828","HASH_DEB89828","Drawable","[ydr]\barracoqs10.ytyp","hash_DEB89828","hash_B77608F1","hash_DEB89828","defined"
"chapadao","hash_E580A5B8","HASH_E580A5B8","direct","","[ydr]\predinhovb2c.ydr","","","matched"
"chapadao","hash_E580A5B8","HASH_E580A5B8","Drawable","[ydr]\barracoqs10.ytyp","hash_E580A5B8","hash_B77608F1","hash_E580A5B8","defined"
"chapadao","hash_AEFBA398","HASH_AEFBA398","direct","","[ydr]\quebradashop65a.ydr","","","matched"
"chapadao","hash_AEFBA398","HASH_AEFBA398","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_AEFBA398","hash_29E5B098","hash_AEFBA398","defined"
"chapadao","hash_06513BD7","HASH_06513BD7","direct","","[ydr]\qsbarraco81b.ydr","","","matched"
"chapadao","hash_06513BD7","HASH_06513BD7","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_06513BD7","hash_DAC99FC2","hash_06513BD7","defined"
"chapadao","hash_88DCC707","HASH_88DCC707","direct","","[ydr]\qsbarraco30.ydr","","","matched"
"chapadao","hash_88DCC707","HASH_88DCC707","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_88DCC707","hash_DAC99FC2","hash_88DCC707","defined"
"chapadao","hash_343FC289","HASH_343FC289","direct","","[ydr]\quebradashop5f.ydr","","","matched"
"chapadao","hash_343FC289","HASH_343FC289","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_343FC289","hash_DAC99FC2","hash_343FC289","defined"
"chapadao","hash_5F71B701","HASH_5F71B701","direct","","[ydr]\casa129vba.ydr","","","matched"
"chapadao","hash_5F71B701","HASH_5F71B701","Drawable","[ydr]\barracoqs10.ytyp","hash_5F71B701","hash_29E5B098","hash_5F71B701","defined"
"chapadao","hash_F05A4625","HASH_F05A4625","direct","","[ydr]\quebradashop59a.ydr","","","matched"
"chapadao","hash_F05A4625","HASH_F05A4625","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_F05A4625","hash_29E5B098","hash_F05A4625","defined"
"chapadao","hash_D505FF97","HASH_D505FF97","direct","","[ydr]\quebradashop1a.ydr","","","matched"
"chapadao","hash_D505FF97","HASH_D505FF97","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_D505FF97","hash_29E5B098","hash_D505FF97","defined"
"chapadao","hash_F294B90C","HASH_F294B90C","direct","","[ydr]\qsgrade1.ydr","","","matched"
"chapadao","hash_F294B90C","HASH_F294B90C","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_F294B90C","hash_DAC99FC2","hash_F294B90C","defined"
"chapadao","hash_A3E9E28D","HASH_A3E9E28D","direct","","[ydr]\qsbarraco52e.ydr","","","matched"
"chapadao","hash_A3E9E28D","HASH_A3E9E28D","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_A3E9E28D","hash_DAC99FC2","hash_A3E9E28D","defined"
"chapadao","hash_2F99E832","HASH_2F99E832","direct","","[ydr]\quebradashop_muro1a.ydr","","","matched"
"chapadao","hash_2F99E832","HASH_2F99E832","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_2F99E832","hash_DAC99FC2","hash_2F99E832","defined"
"chapadao","hash_E6009E2A","HASH_E6009E2A","direct","","[ydr]\casa94vb.ydr","","","matched"
"chapadao","hash_E6009E2A","HASH_E6009E2A","Drawable","[ydr]\barracoqs10.ytyp","hash_E6009E2A","hash_29E5B098","hash_E6009E2A","defined"
"chapadao","hash_6C708E3F","HASH_6C708E3F","direct","","[ydr]\qsbarraco39.ydr","","","matched"
"chapadao","hash_6C708E3F","HASH_6C708E3F","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_6C708E3F","hash_DAC99FC2","hash_6C708E3F","defined"
"chapadao","hash_0EE0AFF3","HASH_0EE0AFF3","direct","","[ydr]\qs44e.ydr","","","matched"
"chapadao","hash_0EE0AFF3","HASH_0EE0AFF3","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_0EE0AFF3","hash_DAC99FC2","hash_0EE0AFF3","defined"
"chapadao","hash_33A71CA9","HASH_33A71CA9","direct","","[ydr]\qsbarraco35.ydr","","","matched"
"chapadao","hash_33A71CA9","HASH_33A71CA9","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_33A71CA9","hash_DAC99FC2","hash_33A71CA9","defined"
"chapadao","hash_C69D36D8","HASH_C69D36D8","direct","","[ydr]\qsbarraco80f.ydr","","","matched"
"chapadao","hash_C69D36D8","HASH_C69D36D8","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_C69D36D8","hash_5BD1F89C","hash_C69D36D8","defined"
"chapadao","hash_09996ED2","HASH_09996ED2","direct","","[ydr]\quebradashop61a.ydr","","","matched"
"chapadao","hash_09996ED2","HASH_09996ED2","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_09996ED2","hash_29E5B098","hash_09996ED2","defined"
"chapadao","hash_1DEE5B18","HASH_1DEE5B18","direct","","[ydr]\qs30.ydr","","","matched"
"chapadao","hash_1DEE5B18","HASH_1DEE5B18","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_1DEE5B18","hash_DAC99FC2","hash_1DEE5B18","defined"
"chapadao","hash_40D23ECE","HASH_40D23ECE","unknown","","","","","native_or_missing"
"chapadao","hash_3B4894AB","HASH_3B4894AB","direct","","[ydr]\quebradashopgraf580.ydr","","","matched"
"chapadao","hash_3B4894AB","HASH_3B4894AB","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_3B4894AB","hash_3B4894AB","hash_3B4894AB","defined"
"chapadao","hash_FF39DA39","HASH_FF39DA39","direct","","[ydr]\quebradashopgraf53.ydr","","","matched"
"chapadao","hash_FF39DA39","HASH_FF39DA39","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_FF39DA39","hash_4D4BBE9C","hash_FF39DA39","defined"
"chapadao","hash_9D679696","HASH_9D679696","direct","","[ydr]\quebradashopgraf55.ydr","","","matched"
"chapadao","hash_9D679696","HASH_9D679696","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_9D679696","hash_4D4BBE9C","hash_9D679696","defined"
"chapadao","hash_A2352169","HASH_A2352169","direct","","[ydr]\quebradashopgraf63.ydr","","","matched"
"chapadao","hash_A2352169","HASH_A2352169","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_A2352169","hash_4D4BBE9C","hash_A2352169","defined"
"chapadao","hash_C6001C68","HASH_C6001C68","direct","","[ydr]\quebradashopgraf554.ydr","","","matched"
"chapadao","hash_C6001C68","HASH_C6001C68","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_C6001C68","hash_C6001C68","hash_C6001C68","defined"
"chapadao","hash_503B5D1C","HASH_503B5D1C","direct","","[ydr]\quebradashopgraf105.ydr","","","matched"
"chapadao","hash_503B5D1C","HASH_503B5D1C","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_503B5D1C","hash_503B5D1C","hash_503B5D1C","defined"
"chapadao","hash_6F021CE9","HASH_6F021CE9","direct","","[ydr]\quebradashopgraf125.ydr","","","matched"
"chapadao","hash_6F021CE9","HASH_6F021CE9","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_6F021CE9","hash_6F021CE9","hash_6F021CE9","defined"
"chapadao","hash_74312747","HASH_74312747","direct","","[ydr]\quebradashopgraf124.ydr","","","matched"
"chapadao","hash_74312747","HASH_74312747","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_74312747","hash_74312747","hash_74312747","defined"
"chapadao","hash_A912910D","HASH_A912910D","direct","","[ydr]\quebradashopgraf128.ydr","","","matched"
"chapadao","hash_A912910D","HASH_A912910D","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_A912910D","hash_A912910D","hash_A912910D","defined"
"chapadao","hash_2F941CAE","HASH_2F941CAE","direct","","[ydr]\quebradashopgraf130.ydr","","","matched"
"chapadao","hash_2F941CAE","HASH_2F941CAE","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_2F941CAE","hash_2F941CAE","hash_2F941CAE","defined"
"chapadao","hash_FD6DCEBE","HASH_FD6DCEBE","direct","","[ydr]\qsgrade4.ydr","","","matched"
"chapadao","hash_FD6DCEBE","HASH_FD6DCEBE","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_FD6DCEBE","hash_DAC99FC2","hash_FD6DCEBE","defined"
"chapadao","hash_64A0A509","HASH_64A0A509","direct","","[ydr]\quebradashopgraf56.ydr","","","matched"
"chapadao","hash_64A0A509","HASH_64A0A509","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_64A0A509","hash_4D4BBE9C","hash_64A0A509","defined"
"chapadao","hash_FEBB4F34","HASH_FEBB4F34","direct","","[ydr]\quebradashopgraf40.ydr","","","matched"
"chapadao","hash_FEBB4F34","HASH_FEBB4F34","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_FEBB4F34","hash_4D4BBE9C","hash_FEBB4F34","defined"
"chapadao","hash_C3FFCBE8","HASH_C3FFCBE8","direct","","[ydr]\qsbarraco85.ydr","","","matched"
"chapadao","hash_C3FFCBE8","HASH_C3FFCBE8","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_C3FFCBE8","hash_DAC99FC2","hash_C3FFCBE8","defined"
"chapadao","hash_B5DD1656","HASH_B5DD1656","unknown","","","","","native_or_missing"
"chapadao","hash_5D37C683","HASH_5D37C683","unknown","","","","","native_or_missing"
"chapadao","hash_16770E68","HASH_16770E68","unknown","","","","","native_or_missing"
"chapadao","hash_3A4055FA","HASH_3A4055FA","unknown","","","","","native_or_missing"
"chapadao","hash_1A555DF6","HASH_1A555DF6","direct","","[ydr]\poste.ydr","","","matched"
"chapadao","hash_1A555DF6","HASH_1A555DF6","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_1A555DF6","hash_D3480D7B","hash_893DA201","defined"
"chapadao","hash_069E0268","HASH_069E0268","direct","","[ydr]\casa59vb2.ydr","","","matched"
"chapadao","hash_069E0268","HASH_069E0268","Drawable","[ydr]\barracoqs10.ytyp","hash_069E0268","hash_29E5B098","hash_069E0268","defined"
"chapadao","hash_069E0268","HASH_069E0268","Drawable","[ydr]\barracoqs10.ytyp","hash_069E0268","hash_29E5B098","hash_069E0268","defined"
"chapadao","hash_9044C006","HASH_9044C006","direct","","[ydr]\quebradashopgraf592.ydr","","","matched"
"chapadao","hash_9044C006","HASH_9044C006","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_9044C006","hash_9044C006","hash_9044C006","defined"
"chapadao","hash_AD6DFA58","HASH_AD6DFA58","direct","","[ydr]\quebradashopgraf593.ydr","","","matched"
"chapadao","hash_AD6DFA58","HASH_AD6DFA58","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_AD6DFA58","hash_AD6DFA58","hash_AD6DFA58","defined"
"chapadao","hash_433AA466","HASH_433AA466","direct","","[ydr]\quebradashopgraf619.ydr","","","matched"
"chapadao","hash_433AA466","HASH_433AA466","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_433AA466","hash_433AA466","hash_433AA466","defined"
"chapadao","hash_48926E1D","HASH_48926E1D","direct","","[ydr]\quebradashopgraf66.ydr","","","matched"
"chapadao","hash_48926E1D","HASH_48926E1D","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_48926E1D","hash_4D4BBE9C","hash_48926E1D","defined"
"chapadao","hash_A7783ED9","HASH_A7783ED9","direct","","[ydr]\quebradashopgraf367.ydr","","","matched"
"chapadao","hash_A7783ED9","HASH_A7783ED9","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_A7783ED9","hash_A7783ED9","hash_A7783ED9","defined"
"chapadao","hash_509A65DD","HASH_509A65DD","unknown","","","","","native_or_missing"
"chapadao","hash_03833ADF","HASH_03833ADF","unknown","","","","","native_or_missing"
"chapadao","hash_D2DC5C2A","HASH_D2DC5C2A","direct","","[ydr]\qs_escada01.ydr","","","matched"
"chapadao","hash_D2DC5C2A","HASH_D2DC5C2A","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_D2DC5C2A","hash_5BD1F89C","hash_D2DC5C2A","defined"
"chapadao","hash_5CE284F6","HASH_5CE284F6","unknown","","","","","native_or_missing"
"chapadao","hash_B17EAD7D","HASH_B17EAD7D","unknown","","","","","native_or_missing"
"chapadao","hash_28E0F356","HASH_28E0F356","direct","","[ydr]\qsbanca1.ydr","","","matched"
"chapadao","hash_28E0F356","HASH_28E0F356","Drawable","[ytyp]\detailrua1.ytyp","hash_28E0F356","hash_28E0F356","hash_28E0F356","defined"
"chapadao","hash_55364C18","HASH_55364C18","direct","","[ydr]\qsbanca2.ydr","","","matched"
"chapadao","hash_55364C18","HASH_55364C18","Drawable","[ytyp]\detailrua1.ytyp","hash_55364C18","hash_55364C18","hash_55364C18","defined"
"chapadao","hash_A1BC2F96","HASH_A1BC2F96","unknown","","","","","native_or_missing"
"chapadao","hash_BC838FCF","HASH_BC838FCF","direct","","[ydr]\qssorvete2.ydr","","","matched"
"chapadao","hash_BC838FCF","HASH_BC838FCF","Drawable","[ytyp]\detailrua1.ytyp","hash_BC838FCF","hash_BC838FCF","hash_BC838FCF","defined"
"chapadao","hash_BD8F1A16","HASH_BD8F1A16","unknown","","","","","native_or_missing"
"chapadao","hash_653FFDCE","HASH_653FFDCE","direct","","[ydr]\basevb.ydr","","","matched"
"chapadao","hash_653FFDCE","HASH_653FFDCE","Drawable","[ydr]\barracoqs10.ytyp","hash_653FFDCE","hash_B77608F1","hash_653FFDCE","defined"
"chapadao","hash_A063C35C","HASH_A063C35C","unknown","","","","","native_or_missing"
"chapadao","hash_2653E120","HASH_2653E120","direct","","[ydr]\academaiqs_praca.ydr","","","matched"
"chapadao","hash_2653E120","HASH_2653E120","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_2653E120","hash_2653E120","hash_2653E120","defined"
"chapadao","hash_4AF2CCB6","HASH_4AF2CCB6","unknown","","","","","native_or_missing"
"chapadao","hash_5A101E71","HASH_5A101E71","unknown","","","","","native_or_missing"
"chapadao","hash_64A7339F","HASH_64A7339F","unknown","","","","","native_or_missing"
"chapadao","hash_8839FAC4","HASH_8839FAC4","unknown","","","","","native_or_missing"
"chapadao","hash_137D35F4","HASH_137D35F4","unknown","","","","","native_or_missing"
"chapadao","hash_524BAE5E","HASH_524BAE5E","unknown","","","","","native_or_missing"
"chapadao","hash_333332ED","HASH_333332ED","unknown","","","","","native_or_missing"
"chapadao","hash_434BFB7C","HASH_434BFB7C","unknown","","","","","native_or_missing"
"chapadao","hash_ADA39B9E","HASH_ADA39B9E","unknown","","","","","native_or_missing"
"chapadao","hash_C36DC732","HASH_C36DC732","unknown","","","","","native_or_missing"
"chapadao","hash_D49866AA","HASH_D49866AA","direct","","[ydr]\vbfio2.ydr","","","matched"
"chapadao","hash_D49866AA","HASH_D49866AA","Drawable","[ydr]\barracoqs10.ytyp","hash_D49866AA","hash_29E5B098","hash_D49866AA","defined"
"chapadao","hash_A94AE30E","HASH_A94AE30E","direct","","[ydr]\quebradashopgraf546.ydr","","","matched"
"chapadao","hash_A94AE30E","HASH_A94AE30E","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_A94AE30E","hash_A94AE30E","hash_A94AE30E","defined"
"chapadao","hash_7133F2E1","HASH_7133F2E1","direct","","[ydr]\quebradashopgraf549.ydr","","","matched"
"chapadao","hash_7133F2E1","HASH_7133F2E1","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_7133F2E1","hash_7133F2E1","hash_7133F2E1","defined"
"chapadao","hash_879D1FB3","HASH_879D1FB3","direct","","[ydr]\quebradashopgraf548.ydr","","","matched"
"chapadao","hash_879D1FB3","HASH_879D1FB3","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_879D1FB3","hash_879D1FB3","hash_879D1FB3","defined"
"chapadao","hash_94212AE2","HASH_94212AE2","direct","","[ydr]\caixaqs3.ydr","","","matched"
"chapadao","hash_94212AE2","HASH_94212AE2","Drawable","[ytyp]\detailrua1.ytyp","hash_94212AE2","hash_94212AE2","hash_94212AE2","defined"
"chapadao","hash_32E3092B","HASH_32E3092B","direct","","[ydr]\caixaqs.ydr","","","matched"
"chapadao","hash_32E3092B","HASH_32E3092B","Drawable","[ytyp]\detailrua1.ytyp","hash_32E3092B","hash_32E3092B","hash_32E3092B","defined"
"chapadao","hash_EFC4165A","HASH_EFC4165A","unknown","","","","","native_or_missing"
"chapadao","hash_FA7BCF6A","HASH_FA7BCF6A","unknown","","","","","native_or_missing"
"chapadao","hash_7C035CA2","HASH_7C035CA2","unknown","","","","","native_or_missing"
"chapadao","hash_2DA13CC7","HASH_2DA13CC7","unknown","","","","","native_or_missing"
"chapadao","hash_45DFEF67","HASH_45DFEF67","unknown","","","","","native_or_missing"
"chapadao","hash_15B9011A","HASH_15B9011A","unknown","","","","","native_or_missing"
"chapadao","hash_85049A3D","HASH_85049A3D","unknown","","","","","native_or_missing"
"chapadao","hash_CF90AAF0","HASH_CF90AAF0","unknown","","","","","native_or_missing"
"chapadao","hash_42CE3C8A","HASH_42CE3C8A","unknown","","","","","native_or_missing"
"chapadao","hash_F1C07967","HASH_F1C07967","unknown","","","","","native_or_missing"
"chapadao","hash_97CB0224","HASH_97CB0224","unknown","","","","","native_or_missing"
"chapadao","hash_5580FD85","HASH_5580FD85","unknown","","","","","native_or_missing"
"chapadao","hash_17236AA7","HASH_17236AA7","unknown","","","","","native_or_missing"
"chapadao","hash_21815FFB","HASH_21815FFB","direct","","[ydr]\quebradashop_base.ydr","","","matched"
"chapadao","hash_21815FFB","HASH_21815FFB","Drawable","[ydr]\barracoqs10.ytyp","hash_21815FFB","hash_7D490B95","hash_21815FFB","defined"
"chapadao","hash_A616CB64","HASH_A616CB64","direct","","[ydr]\quebradashop_base1.ydr","","","matched"
"chapadao","hash_A616CB64","HASH_A616CB64","Drawable","[ydr]\barracoqs10.ytyp","hash_A616CB64","hash_7D490B95","hash_A616CB64","defined"
"chapadao","hash_7DC1B698","HASH_7DC1B698","direct","","[ydr]\parque.ydr","","","matched"
"chapadao","hash_7DC1B698","HASH_7DC1B698","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_7DC1B698","hash_7DC1B698","hash_7DC1B698","defined"
"chapadao","hash_DDA268D3","HASH_DDA268D3","direct","","[ydr]\balanco.ydr","","","matched"
"chapadao","hash_DDA268D3","HASH_DDA268D3","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_DDA268D3","hash_B77608F1","hash_DDA268D3","defined"
"chapadao","hash_DDA268D3","HASH_DDA268D3","Drawable","[ytyp]\detailrua1.ytyp","hash_DDA268D3","hash_B77608F1","hash_DDA268D3","defined"
"chapadao","hash_7B83E9D7","HASH_7B83E9D7","direct","","[ydr]\trepatrepa.ydr","","","matched"
"chapadao","hash_7B83E9D7","HASH_7B83E9D7","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_7B83E9D7","hash_B77608F1","hash_7B83E9D7","defined"
"chapadao","hash_7B83E9D7","HASH_7B83E9D7","Drawable","[ytyp]\detailrua1.ytyp","hash_7B83E9D7","hash_B77608F1","hash_7B83E9D7","defined"
"chapadao","hash_CED91AC8","HASH_CED91AC8","direct","","[ydr]\brinquedovb.ydr","","","matched"
"chapadao","hash_CED91AC8","HASH_CED91AC8","Drawable","[ydr]\barracoqs10.ytyp","hash_CED91AC8","hash_DAC99FC2","hash_CED91AC8","defined"
"chapadao","hash_051736B5","HASH_051736B5","direct","","[ydr]\quebradashop_caveirao.ydr","","","matched"
"chapadao","hash_051736B5","HASH_051736B5","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_051736B5","hash_051736B5","hash_051736B5","defined"
"chapadao","hash_AA85B19A","HASH_AA85B19A","direct","","[ydr]\xadrez.ydr","","","matched"
"chapadao","hash_AA85B19A","HASH_AA85B19A","Drawable","[ydr]\barracoqs10.ytyp","hash_AA85B19A","hash_29E5B098","hash_AA85B19A","defined"
"chapadao","hash_DE5BD37F","HASH_DE5BD37F","direct","","[ydr]\qssorvete3.ydr","","","matched"
"chapadao","hash_DE5BD37F","HASH_DE5BD37F","Drawable","[ytyp]\detailrua1.ytyp","hash_DE5BD37F","hash_DE5BD37F","hash_DE5BD37F","defined"
"chapadao","hash_B459263A","HASH_B459263A","direct","","[ydr]\quebradashop_piscina2024.ydr","","","matched"
"chapadao","hash_B459263A","HASH_B459263A","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_B459263A","hash_29E5B098","hash_B459263A","defined"
"chapadao","hash_41C9B744","HASH_41C9B744","unknown","","","","","native_or_missing"
"chapadao","hash_261CF98D","HASH_261CF98D","unknown","","","","","native_or_missing"
"chapadao","hash_EC208595","HASH_EC208595","unknown","","","","","native_or_missing"
"chapadao","hash_F9CA20E8","HASH_F9CA20E8","unknown","","","","","native_or_missing"
"chapadao","hash_52C04FAF","HASH_52C04FAF","direct","","[ydr]\mesaferrovb.ydr","","","matched"
"chapadao","hash_52C04FAF","HASH_52C04FAF","Drawable","[ydr]\barracoqs10.ytyp","hash_52C04FAF","hash_CBC6FBD3","hash_52C04FAF","defined"
"chapadao","hash_110FDF95","HASH_110FDF95","unknown","","","","","native_or_missing"
"chapadao","hash_3A473203","HASH_3A473203","unknown","","","","","native_or_missing"
"chapadao","hash_A01D4764","HASH_A01D4764","unknown","","","","","native_or_missing"
"chapadao","hash_9CE03108","HASH_9CE03108","unknown","","","","","native_or_missing"
"chapadao","hash_A227D7F5","HASH_A227D7F5","unknown","","","","","native_or_missing"
"chapadao","hash_6F7A686A","HASH_6F7A686A","unknown","","","","","native_or_missing"
"chapadao","hash_FC60677A","HASH_FC60677A","unknown","","","","","native_or_missing"
"chapadao","hash_86591230","HASH_86591230","unknown","","","","","native_or_missing"
"chapadao","hash_B8C6F70B","HASH_B8C6F70B","unknown","","","","","native_or_missing"
"chapadao","hash_B7161A60","HASH_B7161A60","direct","","[ydr]\quebradashopiscina.ydr","","","matched"
"chapadao","hash_B7161A60","HASH_B7161A60","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_B7161A60","hash_DAC99FC2","hash_B7161A60","defined"
"chapadao","hash_1BBBBF76","HASH_1BBBBF76","unknown","","","","","native_or_missing"
"chapadao","hash_E39B04AC","HASH_E39B04AC","unknown","","","","","native_or_missing"
"chapadao","hash_B1A02702","HASH_B1A02702","unknown","","","","","native_or_missing"
"chapadao","hash_600A8BD2","HASH_600A8BD2","unknown","","","","","native_or_missing"
"chapadao","hash_763D2CBF","HASH_763D2CBF","direct","","[ydr]\cadeiraferrovb.ydr","","","matched"
"chapadao","hash_763D2CBF","HASH_763D2CBF","Drawable","[ydr]\barracoqs10.ytyp","hash_763D2CBF","hash_CBC6FBD3","hash_763D2CBF","defined"
"chapadao","hash_97D0969C","HASH_97D0969C","unknown","","","","","native_or_missing"
"chapadao","hash_E0813CF2","HASH_E0813CF2","unknown","","","","","native_or_missing"
"chapadao","hash_281192B3","HASH_281192B3","unknown","","","","","native_or_missing"
"chapadao","hash_62F2610C","HASH_62F2610C","direct","","[ydr]\tijoloqs1.ydr","","","matched"
